raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,confidence,parser_used,parser_mode,status,signal_id,target_scope_kind,target_scope_scope,target_refs,target_refs_count,linking_strategy,new_stop_level,close_scope,close_fraction,hit_target,fill_state,result_mode,cancel_scope,reported_results,reported_profit_percent,reported_leverage_hint,tp_prices,links_count,hashtags_count,validation_warning_count,diagnostics_summary
2362,PARSED,202,"Взяли лимитку, средня стала в районе 15.5",,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,202,signal,single,202,1,,,,,,FILLED,,,,,,,0,0,0,
2323,PARSED,229,Можно переставить стоп на точку входа. С учетом усреднения у меня точка входа 1.1340,,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,229,signal,single,229,1,,ENTRY,,,,,,,,,,,0,0,0,
2322,PARSED,202,"[trader#A]

К сожалению стоп. Словили -1,5%",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,202,signal,single,202,1,,,,,STOP,,,,,,,,0,0,0,
2305,PARSED,229,"[trader#A]

1 тейк, заработали 19.7% чистого движения. Стоп обязательно на точку входа, кто не закрывал позицию.

Поздравляю!",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,229,signal,single,229,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2304,PARSED,270,"[trader#A]

1 тейк, стоп на точку входа. Лимитку на усреднение обязательно убираем

Поздравляю с 2.48% чистого движения!",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,270,signal,single,270,1,,ENTRY,,,TP1,,,TARGETED,,,,,0,0,0,
2302,PARSED,282,"[trader#A]

Лимитка. Моя средняя 0.1541",,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,282,signal,single,282,1,,,,,,FILLED,,,,,,,0,0,0,
2301,PARSED,270,"[trader#A]

После первого тейка, цена вернулась на точку входа и закрылась в безубыток. Сетап полностью закрыт",,,U_REPORT_FINAL_RESULT,U_REPORT_FINAL_RESULT,,,,,,0.7,,,,270,signal,single,270,1,,,,,,,TEXT_SUMMARY,,,,,,0,0,0,
2300,PARSED,,"[trader#A]

https://t.me/c/3171748254/265
https://t.me/c/3171748254/266

по этим сетапам стоп нужно обязательно поставить на точку входа и убрать все лимитные ордера",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,,signal_group,multiple,265 | 266,2,,ENTRY,,,,,,TARGETED,,,,,0,0,0,
2297,PARSED,287,"На примере этого сигнала объясню как я работаю со сделкой. Делать также или нет - решение полностью ваше


 SEIUSDT.P — ЛОНГ (с текущих). Как работать

Что поставить сразу

* Покупка-1: 0.1803
* Покупка-2 (добавка, только если дадут откат): 0.1749
* Стоп: 0.1659
* Цели (по очереди): 0.1933 → 0.2019 → 0.2147 → 0.2289 → 0.2463

Риск и плечо

* На весь план — до 1% депозита, пока нет подтверждения — лучше 0.3–0.5%.
* Плечо — не больше 5×.

Объём

* Делим 60% на Покупку-1 и 40% на Покупку-2.
* Третьей добавки не бывает.

Порядок действий

1. Ставлю лимит на 0.1803 (60% объёма), сразу же — стоп 0.1659 и все 5 целей.
2. Если взяли Покупку-2 — она на 40% объёма, стоп не двигаю.

После первой цели

* Как только сработала цель-1 (0.1933) — перевожу в безубыток
  (чуть ниже средней цены входа) и дальше выхожу «лесенкой» по остальным целям.

Если пошло против

* Пробили 0.1659 — полный выход.
  Никаких «геройств», повторных входов в этот же план — ждём новый.

Запреты

* Только 2 входа. Доборов «по пути» нет.
* Стоп «в минус» не переносим. Тянем только после цели-1.",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,287,signal,single,287,1,,ENTRY,,,,,,,,,,,0,0,0,
2296,PARSED,282,"[trader#A]

К сожалению стоп - 4.8%",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,282,signal,single,282,1,,,,,STOP,,,,,,,,0,0,0,
2284,PARSED,286,"[trader#A]

1 тейк!
Поздравляю, заработали 2.4% чистого движения

Стоп обязательно на точку входа и убираем лимтку на усреднение",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,286,signal,single,286,1,,ENTRY,,,TP1,,,TARGETED,,,,,0,0,0,
2262,PARSED,310,"[trader#A]

тут был стоп, убыток -2.5%

весь день уделил внимание этому стопу, нашел ошибку, в дальнейшем не должна повториться",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,310,signal,single,310,1,,,,,STOP,,,,,,,,0,0,0,
2256,PARSED,309,"[trader#A]

1 тейк!

Поздравляю! Заработали чистыми 4.38%, а кто усреднял, около 6.5%

Стоп на точку входа, обязательно!",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,309,signal,single,309,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2248,PARSED,304,"[trader#A]

1 тейк!

Поздравляю, заработали 5.5%

Стоп на точку входа. Лимитку на усреднение убираем",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,304,signal,single,304,1,,ENTRY,,,TP1,,,TARGETED,,,,,0,0,0,
2244,PARSED,311,"[trader#A]

Закрываю сделку у первого тейка, заработали 6%

Поздравляю!",,,U_CLOSE_FULL,U_CLOSE_FULL | U_TP_HIT,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,311,signal,single,311,1,,,FULL,,TP,,,,,,,,0,0,0,
2242,PARSED,229,"Закрываю полностью сделку!

Заработали чистыми 31.2%

Поздравляю",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,229,signal,single,229,1,,,FULL,,,,,,,,,,0,0,0,
2232,PARSED,309,"[trader#A]

2 тейк. Итого 10,5% чистого движения

Поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,309,signal,single,309,1,,,,,TP2,,,,,,,,0,0,0,
2228,PARSED,304,"[trader#A]

2 тейк

уже 8% чистого движения

Поздравляю!",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,304,signal,single,304,1,,,,,TP2,,,,,,,,0,0,0,
2216,PARSED,312,"[trader#A]

1 тейк! 

Забрали 10,5% процента

Стоп на точку входа, лимитку убираем.

Поздравляю!",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,312,signal,single,312,1,,ENTRY,,,TP1,,,TARGETED,,,,,0,0,0,
2209,PARSED,338,"[trader#A]

К сожалению стоп. С учетом усреднения -11%

Но самое обидное, что монета развернулась и идет в шорт

Заходить повторно не будем.

Всегда говорю, что стоп это защита от ликвидации",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,338,signal,single,338,1,,,,,STOP,,,,,,,,0,0,0,
2202,PARSED,385,"[trader#A]

1 тейк! Чистыми 22% 

Стоп в бу и убираем лимитку

Поздравляю",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,385,signal,single,385,1,,ENTRY,,,TP1,,,TARGETED,,,,,0,0,0,
2197,PARSED,200,"[trader#A]

Очередной тейк. Чистыми 19% 

Поздравляю, стоп переводим в бу, лимитку убираем, очень жаль, что ее не взяли.",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_CANCEL_PENDING_ORDERS | U_TP_HIT,MOVE_STOP | CANCEL_PENDING,MOVE_STOP(new_stop_level=ENTRY) | CANCEL_PENDING,,,,0.7,,,,200,signal,single,200,1,,ENTRY,,,TP,,,TARGETED,,,,,0,0,0,
2196,PARSED,391,"[trader#A]

Взяли лимитку.

Моя средняя 0.2265

Стоп ставим обязательно. На 1 тейке, рекомендация, закрывать 80% позиции, касается всех сетапов, которые публикую. 

Оставшуюся часть позиции тянуть по остальным тейкам. 

При взятии 1 тейка, всегда, стоп переводим в безубыток, т.е. ставим чуть выше точки входа",,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,391,signal,single,391,1,,,,,,FILLED,,,,,,,0,0,0,
2193,PARSED,357,"[trader#A]

1 тейк, чистыми 8%

Поздравляю. стоп в бу

Спасибо за вашу поддержку в виде реакций на мои посты",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,357,signal,single,357,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2192,PARSED,383,"[trader#A]

1 тейк 

Стоп в бу

Поздравляю",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,383,signal,single,383,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2191,PARSED,,"[trader#A]


По всем моим оставшимся шортам нужно перевести стоп в безубыток, обязательно",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal,unknown,,0,,ENTRY,,,,,,,,,,,0,0,0,
2190,PARSED,,"[trader#A]

https://t.me/c/3171748254/379

https://t.me/c/3171748254/290

Вот по этим шортам стоп должен стоять в безубытке",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,379 | 290,2,,ENTRY,,,,,,,,,,,0,0,0,
2187,PARSED,379,Закрылись в бу. Не перезаходим,,,U_EXIT_BE,U_EXIT_BE | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,379,signal,single,379,1,,,,,,,BREAKEVEN,,,,,,0,0,0,
2182,PARSED,410,"Взяли лимитку. Не забываем про стопы. Должны стоять обязателно

Повторюсь: стоп - это защита от ликвидации",,,U_MARK_FILLED,U_MARK_FILLED,,,,,,0.7,,,,410,signal,single,410,1,,,,,,FILLED,,,,,,,0,0,0,
2177,PARSED,417,"[trader#A]

Так, тут тейк. 8.8%

Поздравляю. Стоп на точку входа",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,417,signal,single,417,1,,ENTRY,,,TP,,,,,,,,0,0,0,
2175,PARSED,391,"[trader#A]

Очень не приятный стоп.",,,U_STOP_HIT,U_STOP_HIT,,,,,,0.7,,,,391,signal,single,391,1,,,,,STOP,,,,,,,,0,0,0,
2174,PARSED,410,"Давайте прикроем, после усреднения находится около точки входа, убыток будет меньше 1%",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,410,signal,single,410,1,,,FULL,,,,,,,,,,0,0,0,
2173,PARSED,290,"Закрылся в безубыток 

https://t.me/c/3171748254/407 тут писал о том, что необходимо поставить стоп на точку входа",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,,signal_group,multiple,290 | 407,2,,ENTRY,,,,,,,,,,,0,0,0,
2166,PARSED,200,"[trader#A]


2 тейк 
29%  чистыми

поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,200,signal,single,200,1,,,,,TP2,,,,,,,,0,0,0,
2146,PARSED,444,"[trader#A]

1 тейк.

Поздравляю",,,U_TP_HIT,U_TP_HIT,,,,,,0.7,,,,444,signal,single,444,1,,,,,TP1,,,,,,,,0,0,0,
2140,PARSED,444,"[trader#A]


убираю 2 и 3 тейк, добавлю тейк спота, чтобы получить красивый pnl и немного заработать

стоп поставить обязательно чуть выше точки входа",,,U_TP_HIT,U_TP_HIT | U_STOP_HIT | U_REPORT_FINAL_RESULT,,,,,,0.7,,,,444,signal,single,444,1,,,,,STOP,,TEXT_SUMMARY,,,,,,0,0,0,
2138,PARSED,478,"[trader#A]

1 тейк, стоп на точку входа

поздравляю",,,U_MOVE_STOP_TO_BE,U_MOVE_STOP_TO_BE | U_TP_HIT,MOVE_STOP,MOVE_STOP(new_stop_level=ENTRY),,,,0.7,,,,478,signal,single,478,1,,ENTRY,,,TP1,,,,,,,,0,0,0,
2135,PARSED,439,"[trader#A]

закрываю в убыток. -1.5%",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,439,signal,single,439,1,,,FULL,,,,,,,,,,0,0,0,
2134,PARSED,450,"[trader#A]

закрываю в убыток 3%",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,450,signal,single,450,1,,,FULL,,,,,,,,,,0,0,0,
2133,PARSED,470,"[trader#A]

закрываю по текущим. чуть меньше 1% прибыли",,,U_CLOSE_FULL,U_CLOSE_FULL,CLOSE_POSITION,CLOSE_POSITION(targeting={mode=TARGET_GROUP}),,,,0.7,,,,470,signal,single,470,1,,,FULL,,,,,,,,,,0,0,0,
